title,comment_text,author_id,votes_up,votes_down,votes_count,votes_point,comment_count,parent_id,comment_thread_id,course_id,text_type,update_timestamp
,"Hi, here you have to create a histogram and check for through the visualization where the distribution is getting more in right side or left side. If distribution is more in right then its positively skewed and vice versa.",12639383,0,0,0,0,,,59ef9f9d50ef2209f0002609,Microsoft+DAT222x+4T2017,Comment,2017-10-25T14:57:55.597Z
,"Hi, 55 is not counted in first bin i.e. >=55 and not in [55,65] and similarly in other cases.",12639383,0,0,0,0,,,59efe8d54ed74909c70026c8,Microsoft+DAT222x+4T2017,Comment,2017-10-25T14:54:00.882Z
,Hi i am a vast fan of microsoft ,16559839,0,0,0,0,,,59ef6a14bc04a609dd0025e2,Microsoft+DAT222x+4T2017,Comment,2017-10-25T14:47:37.968Z
,"Hi, the colors of a chart can be changed through the chart formats and you can add labels to get the color descriptions.",12639383,0,0,0,0,,59ef09ddbc04a609fe002699,59eeadb04ed74909e8002433,Microsoft+DAT222x+4T2017,Comment,2017-10-25T14:47:31.151Z
,"Try seeing like this: 

**Failed to reject the null hypothesis  =**  Ho is true **=** Accept Ho **=** Ho is valid.

**Reject the null hypothesis =** Ha is true **=** not accept Ho **=** Ho is not valid **=** Ha is valid.

You just gotta pick the one that suits you better. Whatever you think is going to make more sense to you. And then keep checking if it goes with ""Failed to reject or Reject"" till you got it. 

Hope it helps. 
",13008556,0,0,0,0,,,59ef5fe350ef220a16002731,Microsoft+DAT222x+4T2017,Comment,2017-10-25T15:11:53.777Z
,"Hi  Jon_CHG,

Thanks for your feedback, we will make sure that it reaches the concerned team at the earliest.

Good Luck!
",9080860,0,0,0,0,,,59ef598fbc04a60a2b002557,Microsoft+DAT222x+4T2017,Comment,2017-10-25T09:51:42.455Z
,"Hi sjmathis,

Thanks for your feedback, we are sorry for your inconvenience, Which os do you ues?  
Boxplots, sunburst and treemap charts are not included on Excel Mac. All our instructions are for Windows, but most of the functions work exactly the same way on Macs as on PC's. 

Please refer to the picture, hope it is helpful.
![wt3][1]


  [1]: https://edxuploads.s3.amazonaws.com/15089247055370646.png",9080860,0,0,0,0,,,59ef45ed4ed74909ca0025f1,Microsoft+DAT222x+4T2017,Comment,2017-10-25T09:45:11.966Z
,Adapt 95,3616218,0,0,0,0,,59e8500fbc04a60a110020c5,59e721e14ed74909df002079,Microsoft+DAT222x+4T2017,Comment,2017-10-25T09:32:31.051Z
,"Hi NickWienholt,

Thanks very much! Your help will give others more power!

Hope you enjoy this course!",9080860,0,0,0,0,,59ef9bb64ed74909cd0025f2,59ef6fff50ef220a0e00260c,Microsoft+DAT222x+4T2017,Comment,2017-10-25T09:18:27.556Z
,"Hi all,

Please provide the number of the question like Adapt 100, or copy the question details here, we need more information to locate it.
",9080860,0,0,0,0,,59e8500fbc04a60a110020c5,59e721e14ed74909df002079,Microsoft+DAT222x+4T2017,Comment,2017-10-25T09:13:13.478Z
,"Hi,

Follow the following steps to calculate the:

1) **For calculating the daily percentage return** : leave blank the first cell blank in which you are calculating the percentage. In second cell, calculate the percentage using the formula (current day - previous day) /previous day.

2) **For calculating the largest and smallest daily return**: use the large and small functions as discussed in the lecture.

3) **For calculating the 1% daily return**: use the percentile function.

4) **For calculating the percentile for September 17,2007** : use the formula percentrank and check the cell number where your value for September 17,2007 will occur. 

Hope this helps you.",9080860,2,0,2,2,,,59efedb54ed74909eb0025d9,Microsoft+DAT222x+4T2017,Comment,2017-10-25T08:57:05.914Z
,"Yes, welcome to the course. Hope you learn a lot from it.",9081915,0,0,0,0,,,59ea276650ef220a05002383,Microsoft+DAT222x+4T2017,Comment,2017-10-23T08:43:15.009Z
,"Hi blue492,

Welcome to this course, hope you enjoy it, good luck!",9080860,0,0,0,0,,,59ebea82bc04a60a1300225c,Microsoft+DAT222x+4T2017,Comment,2017-10-23T08:37:16.464Z
,"Hi Ricardo, thanks for taking this course. And hope you do learn a lot from it.",9081915,0,0,0,0,,,59ea23d54ed74909df002260,Microsoft+DAT222x+4T2017,Comment,2017-10-23T08:34:18.215Z
,"Hi patrick_bienia,

We are so sorry for your inconvenience, your feedback is very appreciated, we will mail to the course team to confirm the issue, and will get back to you once we get reply.

Hope you enjoy this course, good luck!",9080860,0,0,0,0,,59ed8ac44ed74909d60023df,59eccc514ed74909e80022ee,Microsoft+DAT222x+4T2017,Comment,2017-10-23T08:31:06.413Z
,"Hi Wafaa Elakel, welcome to the course. Happy learning.",9081915,0,0,0,0,,,59e9f3c2bc04a60a2800226d,Microsoft+DAT222x+4T2017,Comment,2017-10-23T08:27:50.044Z
,"Hi all, welcome to take this course. Best of luck in your continuing learning journey!
",9081915,0,0,0,0,,59e5580c50ef2209d2002074,59e55595bc04a609e3001f70,Microsoft+DAT222x+4T2017,Comment,2017-10-17T02:59:25.066Z
,"Hi Humberto,  welcome to take this course! And hope you do learn a lot from it. ",9081915,0,0,0,0,,,59e56a6c50ef220a20001fac,Microsoft+DAT222x+4T2017,Comment,2017-10-17T02:58:05.516Z
,"Hi Adebowale, This course would definitely be helpful for you!",9081915,0,0,0,0,,,59e568994ed74909ee001fb0,Microsoft+DAT222x+4T2017,Comment,2017-10-17T02:57:39.524Z
,"Hi Andr├⌐s, hope you will have fun while learning with us.",9081915,0,0,0,0,,,59e562abbc04a609d9001fdd,Microsoft+DAT222x+4T2017,Comment,2017-10-17T02:56:53.632Z
,"I got the following error when I tried to download the zip file:

Page not found

The page that you were looking for was not found. Go back to the homepage or let us know about any pages that may have been moved at technical@edx.org.",7054013,0,0,0,0,,59e570b8bc04a609dd001fb3,59e55999bc04a60a2f001f87,Microsoft+DAT222x+4T2017,Comment,2017-10-17T02:56:12.351Z
,"Hi Antoine, Best of luck in your continuing learning journey!",9081915,0,0,0,0,,,59e561664ed74909eb001f7c,Microsoft+DAT222x+4T2017,Comment,2017-10-17T02:56:06.832Z
,"Hi, Gigi. Welcome to the course. I hope you enjoyed the course and learned a lot.
",9081915,0,0,0,0,,,59e55c77bc04a609f6002059,Microsoft+DAT222x+4T2017,Comment,2017-10-17T02:55:34.949Z
,"Hi, Michael. Thanks for taking this course. And hope you do learn a lot from it.",9081915,0,0,0,0,,,59e559e150ef220a2600203a,Microsoft+DAT222x+4T2017,Comment,2017-10-17T02:54:54.688Z
,"In the zip [Module1QuizFiles-July.zip][1].

Path: Course > Module 1 : Descriptive Statistics > Module 1 Quiz > Module 1 Quiz Instructions 


  [1]: https://courses.edx.org/courses/course-v1:Microsoft+DAT222x+4T2017/courseware/5bc836d5d8864b2ca446e7536a8208e0/23656d84b3684dcea0474486d62ccda6/?activate_block_id=block-v1:Microsoft%2bDAT222x%2b4T2017%2btype@sequential%2bblock@23656d84b3684dcea0474486d62ccda6",9081915,0,0,0,0,,,59e55999bc04a60a2f001f87,Microsoft+DAT222x+4T2017,Comment,2017-10-17T13:01:12.312Z
,"Good day! 
I'm Errol Lagata from Philippines i took up this course because I want to learn more, and I'm recently a freshman in Cavite State University Cavite City Campus, taking Bachelor of Science in Information Technology..",16416903,0,0,0,0,,,59e55595bc04a609e3001f70,Microsoft+DAT222x+4T2017,Comment,2017-10-17T01:08:28.964Z
hendri maulana,"hello, nice to meet u all.


from Indonesia with love :-D",16491300,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-26T07:17:51.239Z
Homework on Conditional Probability /2,"I have a query regarding the problem below, Homework on the paragraph on Conditional Probability:

""A bowl contains 4 red balls and 6 blue balls. Two balls are drawn (without replacement) from the bowl. Given that the second ball is blue, what is the chance the first ball is blue?""

Is it a typo when the question is saying ""...Given that the SECOND ball is blue, what is the chance the FIRST ball is blue""...

Does it matter SECOND vs FIRST? if not, can you demonstrate formally, as that is not clear to me.
Does it change the way you solve the problem? If that is the case, please explain...

Thanks,
Cristian",15154653,0,0,0,0,9.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-05T07:03:40.230Z
Homework on Conditional Probability,"I have a query regarding the problem below, Homework on the paragraph on Conditional Probability:

""A roulette wheel contains the numbers 0, 00, 1, 2, ΓÇª, 36. Suppose you bet that 00 will win on each of 25 spins. After 25 spins, what is the probability that you have won at least once?""

I have solved this problem, using the law of binomial distribution.
Am I missing an obviously easier approach (maybe via law of complement)? if so, can you please suggest?

if not, then please consider whether this question is properly placed.

Thanks,
Cristian",15154653,0,0,0,0,5.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-29T17:36:05.427Z
Franz Valverde,"Hi there!

I am Franz Valverde from Costa Rica, Central America.",15712501,0,0,0,0,2.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-26T08:07:32.445Z
M1L3HW2 question 3 discrepency ,"the M1L3HW2 question 3 asks ""1% of the daily percentage returns are greater than or equal to what percentage, rounded to the nearest first decimal?""

I get the right answer in my calculations for the other 3 questions in M1L3HW2, suggesting i'm doing my % daily returns and other statistical calculations correctly.  But for this question i get an answer that matches what is deemed the correct answer but with a .7 as the first decimal point.  Am i making some well know common mistake with this calculation?",13739955,0,0,0,0,3.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-30T07:17:25.269Z
How to get LowerLimit and UpperLimit as Video showed?,"In Video ""Testing Equality of Variances"", there is data showed as below:
![data][1]


  [1]: https://edxuploads.s3.amazonaws.com/15089793242884113.png
Could you please explain how to calculate data for LowerLimit and Upperlimit? Thanks.",14084336,0,0,0,0,8.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-11-01T08:34:10.841Z
"Carlos Alonso, wish to start",Excel seems to me the best analytical tool of our times.,10162757,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-26T09:50:48.471Z
M&E Advisor,I'm Richard  from SOS children'children's village's Benin,14213770,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-26T02:32:28.419Z
Hello everyone! I'm Joseph from Osoyoos in beautiful British Columbia. I'm eagar and excited to take this course with everyone and I'm looking forward to learning more about this subject! Thank you!,"Since I work as an employment case manager, I'm looking to take the information gained through this course to predict and analyze employment within our local labour market. ",16563779,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-26T02:36:12.639Z
,"Hi Imran-Khalid,

Thanks for your feedback, could you clarify what you want to know?

Hope you have a good trip in this course. ",9080860,0,0,0,0,,,59f00ff150ef2209de002644,Microsoft+DAT222x+4T2017,Comment,2017-10-25T08:54:02.141Z
,"Hi NajeebYunusa,

Welcome to this course, hope you enjoy it, good luck!",9080860,0,0,0,0,,,59f0284b4ed74909e800252d,Microsoft+DAT222x+4T2017,Comment,2017-10-25T08:43:40.998Z
,"Hi dklohar,

Welcome to this course, hope you enjoy it, good luck!",9080860,0,0,0,0,,,59f03a644ed74909ca0026c5,Microsoft+DAT222x+4T2017,Comment,2017-10-25T08:43:24.351Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f0003450ef220a0b0025f5,Microsoft+DAT222x+4T2017,Comment,2017-10-25T05:24:53.791Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f00938bc04a60a07002638,Microsoft+DAT222x+4T2017,Comment,2017-10-25T05:24:37.674Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59f0110cbc04a60a0700263f,Microsoft+DAT222x+4T2017,Comment,2017-10-25T05:24:28.324Z
,"Hi Gustavo, welcome to the course. Happy learning!",16524953,0,0,0,0,,,59f014184ed74909af002742,Microsoft+DAT222x+4T2017,Comment,2017-10-25T05:24:21.592Z
,"Ah, very good. Thank you Winston...",16189199,0,0,0,0,,59efa84650ef2209de0025f7,59ee9c20bc04a60a1f00257b,Microsoft+DAT222x+4T2017,Comment,2017-10-25T03:00:27.365Z
,thank you!,15229757,0,0,0,0,,59eff2df50ef220a110026fb,59ed7314bc04a60a0200247c,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:49:24.320Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59ef616450ef220a290026ce,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:35:27.443Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59ef6a14bc04a609dd0025e2,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:35:18.453Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59ef717050ef220a19002540,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:34:50.781Z
,"Yes, that helps alot.",11524690,0,0,0,0,,59ea1c55bc04a60a020022fb,59e94dc850ef2209fc0022d8,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:34:28.722Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59efa28cbc04a609d900266c,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:34:27.756Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59efc5924ed74909bd002628,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:34:16.295Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59efd33050ef220a0e002663,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:34:04.368Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59efd3d0bc04a60a250025a8,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:33:42.552Z
,Welcome to the course. Happy learning!,16524953,0,0,0,0,,,59efd4d5bc04a609d70025c0,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:33:23.717Z
,"Hi all,

We are really sorry for your inconvenience, Module 4 Quiz_Department Store.xlsx has been updated in M4QuizFiles.ZIP, please re-download the Module 4 Quiz Files from here: https://courses.edx.org/courses/course-v1:Microsoft+DAT222x+4T2017/courseware/1b9b2e193ca94949af4f7fac2cd224ee/c9bab3900a394d0e8f5a120be7283a29/3?activate_block_id=block-v1%3AMicrosoft%2BDAT222x%2B4T2017%2Btype%40vertical%2Bblock%40759f9141f4534cd8b1c23e693433525d

Hope you work on this course and learn more!

Good luck!",9080860,0,0,0,0,,,59eccc514ed74909e80022ee,Microsoft+DAT222x+4T2017,Comment,2017-10-25T02:12:09.986Z
"Hi I am Patience from Congo, DRC",Happy to join the course,16413666,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-26T02:36:23.615Z
Bad homework question?,"In the conditional probability homework the 3rd question reads:

*A bowl contains 4 red balls and 6 blue balls. Two balls are drawn (without replacement) from the bowl. Given that the second ball is blue, what is the chance the first ball is blue?*

My question is, how does the first ball you take out depend on the the second ball you take out? I figured the answer would be 6/10=3/5 not 5/9. The probability only changes once a ball has been taken out, if there hasn't been a ball taken out then saying: *what is the chance the first ball is blue?* should be 6/10.",9430088,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-25T18:54:33.898Z
intro,"Hi, I am Mohamed El Machichi. I am a Master Student in Applied Linguistics and I am in urgent need for this course.",11279294,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-26T02:32:54.985Z
Hello from Mexico City,Hi to everyone. I'm Jesus Hernandez learning from the experts on this passionate topic that is Data Science.,15495655,0,0,0,0,1.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-26T02:33:25.689Z
sample standard deviation,"mean + z-score * population SD / sqrt (n)

The video's say that if population standard deviation (SD) is not available then use sample SD. Do we need to divide the sample SD by the square root of n if we are using sample SD? From what i understand population SD is divided by sqrt(n) to adjust it for the sample SD. 

",16408499,0,0,0,0,0.0,,,Microsoft+DAT222x+4T2017,CommentThread,2017-10-25T17:22:19.951Z
